BARCODE,PRODUCT SKU,PRODUCT NAME,COLOR,SIZE,SKU FAMILY,NICK NAME,SKU PICKLIST,PRODUCT FULL NAME,PRODUCT SHORT NAME,"NAME, COLOR, SIZE","NAME, COLOR","NAME, SIZE",SKU LEN,LOCATION,CATEGORY
1515,NLK 1.04.00-3XL,Naaila Kurung,Dark Blue,3XL,NLK,Naaila,NLK 1.04.003XL,Naaila Kurung Dark Blue - SIZE: 3XL,Naaila Kurung Dark Blue - SIZE: 3XL,Naaila / Dark Blue - 3XL,Naaila / Dark Blue,Naaila - 3XL,14,,
1516,NLK 1.04.00-4XL,Naaila Kurung,Dark Blue,4XL,NLK,Naaila,NLK 1.04.004XL,Naaila Kurung Dark Blue - SIZE: 4XL,Naaila Kurung Dark Blue - SIZE: 4XL,Naaila / Dark Blue - 4XL,Naaila / Dark Blue,Naaila - 4XL,14,,
1517,NLK 1.04.00-S,Naaila Kurung,Dark Blue,S,NLK,Naaila,NLK 1.04.00S,Naaila Kurung Dark Blue - SIZE: S,Naaila Kurung Dark Blue - SIZE: S,Naaila / Dark Blue - S,Naaila / Dark Blue,Naaila - S,12,,
1518,NLK 1.05.00-M,Naaila Kurung,Dark Green,M,NLK,Naaila,NLK 1.05.00M,Naaila Kurung Dark Green - SIZE: M,Naaila Kurung Dark Green - SIZE: M,Naaila / Dark Green - M,Naaila / Dark Green,Naaila - M,12,,
1519,NLK 1.05.00-L,Naaila Kurung,Dark Green,L,NLK,Naaila,NLK 1.05.00L,Naaila Kurung Dark Green - SIZE: L,Naaila Kurung Dark Green - SIZE: L,Naaila / Dark Green - L,Naaila / Dark Green,Naaila - L,12,,
1520,NLK 1.05.00-XL,Naaila Kurung,Dark Green,XL,NLK,Naaila,NLK 1.05.00XL,Naaila Kurung Dark Green - SIZE: XL,Naaila Kurung Dark Green - SIZE: XL,Naaila / Dark Green - XL,Naaila / Dark Green,Naaila - XL,13,,
1521,NLK 1.05.00-XS,Naaila Kurung,Dark Green,XS,NLK,Naaila,NLK 1.05.00XS,Naaila Kurung Dark Green - SIZE: XS,Naaila Kurung Dark Green - SIZE: XS,Naaila / Dark Green - XS,Naaila / Dark Green,Naaila - XS,13,,
1522,NLK 1.05.00-XXL,Naaila Kurung,Dark Green,XXL,NLK,Naaila,NLK 1.05.00XXL,Naaila Kurung Dark Green - SIZE: XXL,Naaila Kurung Dark Green - SIZE: XXL,Naaila / Dark Green - XXL,Naaila / Dark Green,Naaila - XXL,14,,
1523,NLK 1.05.00-3XL,Naaila Kurung,Dark Green,3XL,NLK,Naaila,NLK 1.05.003XL,Naaila Kurung Dark Green - SIZE: 3XL,Naaila Kurung Dark Green - SIZE: 3XL,Naaila / Dark Green - 3XL,Naaila / Dark Green,Naaila - 3XL,14,,
1524,NLK 1.05.00-4XL,Naaila Kurung,Dark Green,4XL,NLK,Naaila,NLK 1.05.004XL,Naaila Kurung Dark Green - SIZE: 4XL,Naaila Kurung Dark Green - SIZE: 4XL,Naaila / Dark Green - 4XL,Naaila / Dark Green,Naaila - 4XL,14,,
1525,NLK 1.05.00-S,Naaila Kurung,Dark Green,S,NLK,Naaila,NLK 1.05.00S,Naaila Kurung Dark Green - SIZE: S,Naaila Kurung Dark Green - SIZE: S,Naaila / Dark Green - S,Naaila / Dark Green,Naaila - S,12,,
1526,NLK 1.06.00-M,Naaila Kurung,Dark Purple,M,NLK,Naaila,NLK 1.06.00M,Naaila Kurung Dark Purple - SIZE: M,Naaila Kurung Dark Purple - SIZE: M,Naaila / Dark Purple - M,Naaila / Dark Purple,Naaila - M,12,,
1527,NLK 1.06.00-L,Naaila Kurung,Dark Purple,L,NLK,Naaila,NLK 1.06.00L,Naaila Kurung Dark Purple - SIZE: L,Naaila Kurung Dark Purple - SIZE: L,Naaila / Dark Purple - L,Naaila / Dark Purple,Naaila - L,12,,
1528,NLK 1.06.00-XL,Naaila Kurung,Dark Purple,XL,NLK,Naaila,NLK 1.06.00XL,Naaila Kurung Dark Purple - SIZE: XL,Naaila Kurung Dark Purple - SIZE: XL,Naaila / Dark Purple - XL,Naaila / Dark Purple,Naaila - XL,13,,
1529,NLK 1.06.00-XS,Naaila Kurung,Dark Purple,XS,NLK,Naaila,NLK 1.06.00XS,Naaila Kurung Dark Purple - SIZE: XS,Naaila Kurung Dark Purple - SIZE: XS,Naaila / Dark Purple - XS,Naaila / Dark Purple,Naaila - XS,13,,
1530,NLK 1.06.00-XXL,Naaila Kurung,Dark Purple,XXL,NLK,Naaila,NLK 1.06.00XXL,Naaila Kurung Dark Purple - SIZE: XXL,Naaila Kurung Dark Purple - SIZE: XXL,Naaila / Dark Purple - XXL,Naaila / Dark Purple,Naaila - XXL,14,,
1531,NLK 1.06.00-3XL,Naaila Kurung,Dark Purple,3XL,NLK,Naaila,NLK 1.06.003XL,Naaila Kurung Dark Purple - SIZE: 3XL,Naaila Kurung Dark Purple - SIZE: 3XL,Naaila / Dark Purple - 3XL,Naaila / Dark Purple,Naaila - 3XL,14,,
1532,NLK 1.06.00-4XL,Naaila Kurung,Dark Purple,4XL,NLK,Naaila,NLK 1.06.004XL,Naaila Kurung Dark Purple - SIZE: 4XL,Naaila Kurung Dark Purple - SIZE: 4XL,Naaila / Dark Purple - 4XL,Naaila / Dark Purple,Naaila - 4XL,14,,
1533,NLK 1.06.00-S,Naaila Kurung,Dark Purple,S,NLK,Naaila,NLK 1.06.00S,Naaila Kurung Dark Purple - SIZE: S,Naaila Kurung Dark Purple - SIZE: S,Naaila / Dark Purple - S,Naaila / Dark Purple,Naaila - S,12,,
1534,NLK 1.07.00-M,Naaila Kurung,Coral Pink,M,NLK,Naaila,NLK 1.07.00M,Naaila Kurung Coral Pink - SIZE: M,Naaila Kurung Coral Pink - SIZE: M,Naaila / Coral Pink - M,Naaila / Coral Pink,Naaila - M,12,,
1535,NLK 1.07.00-L,Naaila Kurung,Coral Pink,L,NLK,Naaila,NLK 1.07.00L,Naaila Kurung Coral Pink - SIZE: L,Naaila Kurung Coral Pink - SIZE: L,Naaila / Coral Pink - L,Naaila / Coral Pink,Naaila - L,12,,
1536,NLK 1.07.00-XL,Naaila Kurung,Coral Pink,XL,NLK,Naaila,NLK 1.07.00XL,Naaila Kurung Coral Pink - SIZE: XL,Naaila Kurung Coral Pink - SIZE: XL,Naaila / Coral Pink - XL,Naaila / Coral Pink,Naaila - XL,13,,
1537,NLK 1.07.00-XS,Naaila Kurung,Coral Pink,XS,NLK,Naaila,NLK 1.07.00XS,Naaila Kurung Coral Pink - SIZE: XS,Naaila Kurung Coral Pink - SIZE: XS,Naaila / Coral Pink - XS,Naaila / Coral Pink,Naaila - XS,13,,
1538,NLK 1.07.00-XXL,Naaila Kurung,Coral Pink,XXL,NLK,Naaila,NLK 1.07.00XXL,Naaila Kurung Coral Pink - SIZE: XXL,Naaila Kurung Coral Pink - SIZE: XXL,Naaila / Coral Pink - XXL,Naaila / Coral Pink,Naaila - XXL,14,,
1539,NLK 1.07.00-3XL,Naaila Kurung,Coral Pink,3XL,NLK,Naaila,NLK 1.07.003XL,Naaila Kurung Coral Pink - SIZE: 3XL,Naaila Kurung Coral Pink - SIZE: 3XL,Naaila / Coral Pink - 3XL,Naaila / Coral Pink,Naaila - 3XL,14,,
1540,NLK 1.07.00-4XL,Naaila Kurung,Coral Pink,4XL,NLK,Naaila,NLK 1.07.004XL,Naaila Kurung Coral Pink - SIZE: 4XL,Naaila Kurung Coral Pink - SIZE: 4XL,Naaila / Coral Pink - 4XL,Naaila / Coral Pink,Naaila - 4XL,14,,
1541,NLK 1.07.00-S,Naaila Kurung,Coral Pink,S,NLK,Naaila,NLK 1.07.00S,Naaila Kurung Coral Pink - SIZE: S,Naaila Kurung Coral Pink - SIZE: S,Naaila / Coral Pink - S,Naaila / Coral Pink,Naaila - S,12,,
1542,NLK 1.05.01-M,Naaila Kurung,Turquoise,M,NLK,Naaila,NLK 1.05.01M,Naaila Kurung Turquoise - SIZE: M,Naaila Kurung Turquoise - SIZE: M,Naaila / Turquoise - M,Naaila / Turquoise,Naaila - M,12,,
1543,NLK 1.05.01-L,Naaila Kurung,Turquoise,L,NLK,Naaila,NLK 1.05.01L,Naaila Kurung Turquoise - SIZE: L,Naaila Kurung Turquoise - SIZE: L,Naaila / Turquoise - L,Naaila / Turquoise,Naaila - L,12,,
1544,NLK 1.05.01-XL,Naaila Kurung,Turquoise,XL,NLK,Naaila,NLK 1.05.01XL,Naaila Kurung Turquoise - SIZE: XL,Naaila Kurung Turquoise - SIZE: XL,Naaila / Turquoise - XL,Naaila / Turquoise,Naaila - XL,13,,
1545,NLK 1.05.01-XS,Naaila Kurung,Turquoise,XS,NLK,Naaila,NLK 1.05.01XS,Naaila Kurung Turquoise - SIZE: XS,Naaila Kurung Turquoise - SIZE: XS,Naaila / Turquoise - XS,Naaila / Turquoise,Naaila - XS,13,,
1546,NLK 1.05.01-XXL,Naaila Kurung,Turquoise,XXL,NLK,Naaila,NLK 1.05.01XXL,Naaila Kurung Turquoise - SIZE: XXL,Naaila Kurung Turquoise - SIZE: XXL,Naaila / Turquoise - XXL,Naaila / Turquoise,Naaila - XXL,14,,
1547,NLK 1.05.01-3XL,Naaila Kurung,Turquoise,3XL,NLK,Naaila,NLK 1.05.013XL,Naaila Kurung Turquoise - SIZE: 3XL,Naaila Kurung Turquoise - SIZE: 3XL,Naaila / Turquoise - 3XL,Naaila / Turquoise,Naaila - 3XL,14,,
1548,NLK 1.05.01-4XL,Naaila Kurung,Turquoise,4XL,NLK,Naaila,NLK 1.05.014XL,Naaila Kurung Turquoise - SIZE: 4XL,Naaila Kurung Turquoise - SIZE: 4XL,Naaila / Turquoise - 4XL,Naaila / Turquoise,Naaila - 4XL,14,,
1549,NLK 1.05.01-S,Naaila Kurung,Turquoise,S,NLK,Naaila,NLK 1.05.01S,Naaila Kurung Turquoise - SIZE: S,Naaila Kurung Turquoise - SIZE: S,Naaila / Turquoise - S,Naaila / Turquoise,Naaila - S,12,,
1550,NLK 1.05.02-M,Naaila Kurung,Teal Green,M,NLK,Naaila,NLK 1.05.02M,Naaila Kurung Teal Green - SIZE: M,Naaila Kurung Teal Green - SIZE: M,Naaila / Teal Green - M,Naaila / Teal Green,Naaila - M,12,,
1551,NLK 1.05.02-L,Naaila Kurung,Teal Green,L,NLK,Naaila,NLK 1.05.02L,Naaila Kurung Teal Green - SIZE: L,Naaila Kurung Teal Green - SIZE: L,Naaila / Teal Green - L,Naaila / Teal Green,Naaila - L,12,,
1552,NLK 1.05.02-XL,Naaila Kurung,Teal Green,XL,NLK,Naaila,NLK 1.05.02XL,Naaila Kurung Teal Green - SIZE: XL,Naaila Kurung Teal Green - SIZE: XL,Naaila / Teal Green - XL,Naaila / Teal Green,Naaila - XL,13,,
1553,NLK 1.05.02-XS,Naaila Kurung,Teal Green,XS,NLK,Naaila,NLK 1.05.02XS,Naaila Kurung Teal Green - SIZE: XS,Naaila Kurung Teal Green - SIZE: XS,Naaila / Teal Green - XS,Naaila / Teal Green,Naaila - XS,13,,
1554,NLK 1.05.02-XXL,Naaila Kurung,Teal Green,XXL,NLK,Naaila,NLK 1.05.02XXL,Naaila Kurung Teal Green - SIZE: XXL,Naaila Kurung Teal Green - SIZE: XXL,Naaila / Teal Green - XXL,Naaila / Teal Green,Naaila - XXL,14,,
1555,NLK 1.05.02-3XL,Naaila Kurung,Teal Green,3XL,NLK,Naaila,NLK 1.05.023XL,Naaila Kurung Teal Green - SIZE: 3XL,Naaila Kurung Teal Green - SIZE: 3XL,Naaila / Teal Green - 3XL,Naaila / Teal Green,Naaila - 3XL,14,,
1556,NLK 1.05.02-4XL,Naaila Kurung,Teal Green,4XL,NLK,Naaila,NLK 1.05.024XL,Naaila Kurung Teal Green - SIZE: 4XL,Naaila Kurung Teal Green - SIZE: 4XL,Naaila / Teal Green - 4XL,Naaila / Teal Green,Naaila - 4XL,14,,
1557,NLK 1.05.02-S,Naaila Kurung,Teal Green,S,NLK,Naaila,NLK 1.05.02S,Naaila Kurung Teal Green - SIZE: S,Naaila Kurung Teal Green - SIZE: S,Naaila / Teal Green - S,Naaila / Teal Green,Naaila - S,12,,
1558,NLK 1.06.02-M,Naaila Kurung,Lilac Purple,M,NLK,Naaila,NLK 1.06.02M,Naaila Kurung Lilac Purple - SIZE: M,Naaila Kurung Lilac Purple - SIZE: M,Naaila / Lilac Purple - M,Naaila / Lilac Purple,Naaila - M,12,,
1559,NLK 1.06.02-L,Naaila Kurung,Lilac Purple,L,NLK,Naaila,NLK 1.06.02L,Naaila Kurung Lilac Purple - SIZE: L,Naaila Kurung Lilac Purple - SIZE: L,Naaila / Lilac Purple - L,Naaila / Lilac Purple,Naaila - L,12,,
1560,NLK 1.06.02-XL,Naaila Kurung,Lilac Purple,XL,NLK,Naaila,NLK 1.06.02XL,Naaila Kurung Lilac Purple - SIZE: XL,Naaila Kurung Lilac Purple - SIZE: XL,Naaila / Lilac Purple - XL,Naaila / Lilac Purple,Naaila - XL,13,,
1561,NLK 1.06.02-XS,Naaila Kurung,Lilac Purple,XS,NLK,Naaila,NLK 1.06.02XS,Naaila Kurung Lilac Purple - SIZE: XS,Naaila Kurung Lilac Purple - SIZE: XS,Naaila / Lilac Purple - XS,Naaila / Lilac Purple,Naaila - XS,13,,
1562,NLK 1.06.02-XXL,Naaila Kurung,Lilac Purple,XXL,NLK,Naaila,NLK 1.06.02XXL,Naaila Kurung Lilac Purple - SIZE: XXL,Naaila Kurung Lilac Purple - SIZE: XXL,Naaila / Lilac Purple - XXL,Naaila / Lilac Purple,Naaila - XXL,14,,
1563,NLK 1.06.02-3XL,Naaila Kurung,Lilac Purple,3XL,NLK,Naaila,NLK 1.06.023XL,Naaila Kurung Lilac Purple - SIZE: 3XL,Naaila Kurung Lilac Purple - SIZE: 3XL,Naaila / Lilac Purple - 3XL,Naaila / Lilac Purple,Naaila - 3XL,14,,
1564,NLK 1.06.02-4XL,Naaila Kurung,Lilac Purple,4XL,NLK,Naaila,NLK 1.06.024XL,Naaila Kurung Lilac Purple - SIZE: 4XL,Naaila Kurung Lilac Purple - SIZE: 4XL,Naaila / Lilac Purple - 4XL,Naaila / Lilac Purple,Naaila - 4XL,14,,
1565,NLK 1.06.02-S,Naaila Kurung,Lilac Purple,S,NLK,Naaila,NLK 1.06.02S,Naaila Kurung Lilac Purple - SIZE: S,Naaila Kurung Lilac Purple - SIZE: S,Naaila / Lilac Purple - S,Naaila / Lilac Purple,Naaila - S,12,,
1566,NLK 1.09.00-M,Naaila Kurung,Brown Butter,M,NLK,Naaila,NLK 1.09.00M,Naaila Kurung Brown Butter - SIZE: M,Naaila Kurung Brown Butter - SIZE: M,Naaila / Brown Butter - M,Naaila / Brown Butter,Naaila - M,12,,
1567,NLK 1.09.00-L,Naaila Kurung,Brown Butter,L,NLK,Naaila,NLK 1.09.00L,Naaila Kurung Brown Butter - SIZE: L,Naaila Kurung Brown Butter - SIZE: L,Naaila / Brown Butter - L,Naaila / Brown Butter,Naaila - L,12,,
1568,NLK 1.09.00-XL,Naaila Kurung,Brown Butter,XL,NLK,Naaila,NLK 1.09.00XL,Naaila Kurung Brown Butter - SIZE: XL,Naaila Kurung Brown Butter - SIZE: XL,Naaila / Brown Butter - XL,Naaila / Brown Butter,Naaila - XL,13,,
1569,NLK 1.09.00-XS,Naaila Kurung,Brown Butter,XS,NLK,Naaila,NLK 1.09.00XS,Naaila Kurung Brown Butter - SIZE: XS,Naaila Kurung Brown Butter - SIZE: XS,Naaila / Brown Butter - XS,Naaila / Brown Butter,Naaila - XS,13,,
1570,NLK 1.09.00-XXL,Naaila Kurung,Brown Butter,XXL,NLK,Naaila,NLK 1.09.00XXL,Naaila Kurung Brown Butter - SIZE: XXL,Naaila Kurung Brown Butter - SIZE: XXL,Naaila / Brown Butter - XXL,Naaila / Brown Butter,Naaila - XXL,14,,
1571,NLK 1.09.00-3XL,Naaila Kurung,Brown Butter,3XL,NLK,Naaila,NLK 1.09.003XL,Naaila Kurung Brown Butter - SIZE: 3XL,Naaila Kurung Brown Butter - SIZE: 3XL,Naaila / Brown Butter - 3XL,Naaila / Brown Butter,Naaila - 3XL,14,,
1572,NLK 1.09.00-4XL,Naaila Kurung,Brown Butter,4XL,NLK,Naaila,NLK 1.09.004XL,Naaila Kurung Brown Butter - SIZE: 4XL,Naaila Kurung Brown Butter - SIZE: 4XL,Naaila / Brown Butter - 4XL,Naaila / Brown Butter,Naaila - 4XL,14,,
1573,NLK 1.09.00-S,Naaila Kurung,Brown Butter,S,NLK,Naaila,NLK 1.09.00S,Naaila Kurung Brown Butter - SIZE: S,Naaila Kurung Brown Butter - SIZE: S,Naaila / Brown Butter - S,Naaila / Brown Butter,Naaila - S,12,,
1574,NLK 1.06.03-M,Naaila Kurung,Smoke Purple,M,NLK,Naaila,NLK 1.06.03M,Naaila Kurung Smoke Purple - SIZE: M,Naaila Kurung Smoke Purple - SIZE: M,Naaila / Smoke Purple - M,Naaila / Smoke Purple,Naaila - M,12,,
1575,NLK 1.06.03-L,Naaila Kurung,Smoke Purple,L,NLK,Naaila,NLK 1.06.03L,Naaila Kurung Smoke Purple - SIZE: L,Naaila Kurung Smoke Purple - SIZE: L,Naaila / Smoke Purple - L,Naaila / Smoke Purple,Naaila - L,12,,
1576,NLK 1.06.03-XL,Naaila Kurung,Smoke Purple,XL,NLK,Naaila,NLK 1.06.03XL,Naaila Kurung Smoke Purple - SIZE: XL,Naaila Kurung Smoke Purple - SIZE: XL,Naaila / Smoke Purple - XL,Naaila / Smoke Purple,Naaila - XL,13,,
1577,NLK 1.06.03-XS,Naaila Kurung,Smoke Purple,XS,NLK,Naaila,NLK 1.06.03XS,Naaila Kurung Smoke Purple - SIZE: XS,Naaila Kurung Smoke Purple - SIZE: XS,Naaila / Smoke Purple - XS,Naaila / Smoke Purple,Naaila - XS,13,,
1578,NLK 1.06.03-XXL,Naaila Kurung,Smoke Purple,XXL,NLK,Naaila,NLK 1.06.03XXL,Naaila Kurung Smoke Purple - SIZE: XXL,Naaila Kurung Smoke Purple - SIZE: XXL,Naaila / Smoke Purple - XXL,Naaila / Smoke Purple,Naaila - XXL,14,,
1579,NLK 1.06.03-3XL,Naaila Kurung,Smoke Purple,3XL,NLK,Naaila,NLK 1.06.033XL,Naaila Kurung Smoke Purple - SIZE: 3XL,Naaila Kurung Smoke Purple - SIZE: 3XL,Naaila / Smoke Purple - 3XL,Naaila / Smoke Purple,Naaila - 3XL,14,,
1580,NLK 1.06.03-4XL,Naaila Kurung,Smoke Purple,4XL,NLK,Naaila,NLK 1.06.034XL,Naaila Kurung Smoke Purple - SIZE: 4XL,Naaila Kurung Smoke Purple - SIZE: 4XL,Naaila / Smoke Purple - 4XL,Naaila / Smoke Purple,Naaila - 4XL,14,,
1581,NLK 1.06.03-S,Naaila Kurung,Smoke Purple,S,NLK,Naaila,NLK 1.06.03S,Naaila Kurung Smoke Purple - SIZE: S,Naaila Kurung Smoke Purple - SIZE: S,Naaila / Smoke Purple - S,Naaila / Smoke Purple,Naaila - S,12,,
1747,NLK 1.07.01-M,Naaila Kurung,Dusty Pink,M,NLK,Naaila,NLK 1.07.01M,Naaila Kurung Dusty Pink - SIZE: M,Naaila Kurung Dusty Pink - SIZE: M,Naaila / Dusty Pink - M,Naaila / Dusty Pink,Naaila - M,12,,
1748,NLK 1.07.01-L,Naaila Kurung,Dusty Pink,L,NLK,Naaila,NLK 1.07.01L,Naaila Kurung Dusty Pink - SIZE: L,Naaila Kurung Dusty Pink - SIZE: L,Naaila / Dusty Pink - L,Naaila / Dusty Pink,Naaila - L,12,,
1749,NLK 1.07.01-XL,Naaila Kurung,Dusty Pink,XL,NLK,Naaila,NLK 1.07.01XL,Naaila Kurung Dusty Pink - SIZE: XL,Naaila Kurung Dusty Pink - SIZE: XL,Naaila / Dusty Pink - XL,Naaila / Dusty Pink,Naaila - XL,13,,
1750,NLK 1.07.01-XS,Naaila Kurung,Dusty Pink,XS,NLK,Naaila,NLK 1.07.01XS,Naaila Kurung Dusty Pink - SIZE: XS,Naaila Kurung Dusty Pink - SIZE: XS,Naaila / Dusty Pink - XS,Naaila / Dusty Pink,Naaila - XS,13,,
1751,NLK 1.07.01-XXL,Naaila Kurung,Dusty Pink,XXL,NLK,Naaila,NLK 1.07.01XXL,Naaila Kurung Dusty Pink - SIZE: XXL,Naaila Kurung Dusty Pink - SIZE: XXL,Naaila / Dusty Pink - XXL,Naaila / Dusty Pink,Naaila - XXL,14,,
1752,NLK 1.07.01-3XL,Naaila Kurung,Dusty Pink,3XL,NLK,Naaila,NLK 1.07.013XL,Naaila Kurung Dusty Pink - SIZE: 3XL,Naaila Kurung Dusty Pink - SIZE: 3XL,Naaila / Dusty Pink - 3XL,Naaila / Dusty Pink,Naaila - 3XL,14,,
1753,NLK 1.07.01-4XL,Naaila Kurung,Dusty Pink,4XL,NLK,Naaila,NLK 1.07.014XL,Naaila Kurung Dusty Pink - SIZE: 4XL,Naaila Kurung Dusty Pink - SIZE: 4XL,Naaila / Dusty Pink - 4XL,Naaila / Dusty Pink,Naaila - 4XL,14,,
1754,NLK 1.07.01-S,Naaila Kurung,Dusty Pink,S,NLK,Naaila,NLK 1.07.01S,Naaila Kurung Dusty Pink - SIZE: S,Naaila Kurung Dusty Pink - SIZE: S,Naaila / Dusty Pink - S,Naaila / Dusty Pink,Naaila - S,12,,
1755,NLK 1.06.01-M,Naaila Kurung,Dusty Purple,M,NLK,Naaila,NLK 1.06.01M,Naaila Kurung Dusty Purple - SIZE: M,Naaila Kurung Dusty Purple - SIZE: M,Naaila / Dusty Purple - M,Naaila / Dusty Purple,Naaila - M,12,,
1756,NLK 1.06.01-L,Naaila Kurung,Dusty Purple,L,NLK,Naaila,NLK 1.06.01L,Naaila Kurung Dusty Purple - SIZE: L,Naaila Kurung Dusty Purple - SIZE: L,Naaila / Dusty Purple - L,Naaila / Dusty Purple,Naaila - L,12,,
1757,NLK 1.06.01-XL,Naaila Kurung,Dusty Purple,XL,NLK,Naaila,NLK 1.06.01XL,Naaila Kurung Dusty Purple - SIZE: XL,Naaila Kurung Dusty Purple - SIZE: XL,Naaila / Dusty Purple - XL,Naaila / Dusty Purple,Naaila - XL,13,,
1758,NLK 1.06.01-XS,Naaila Kurung,Dusty Purple,XS,NLK,Naaila,NLK 1.06.01XS,Naaila Kurung Dusty Purple - SIZE: XS,Naaila Kurung Dusty Purple - SIZE: XS,Naaila / Dusty Purple - XS,Naaila / Dusty Purple,Naaila - XS,13,,
1759,NLK 1.06.01-XXL,Naaila Kurung,Dusty Purple,XXL,NLK,Naaila,NLK 1.06.01XXL,Naaila Kurung Dusty Purple - SIZE: XXL,Naaila Kurung Dusty Purple - SIZE: XXL,Naaila / Dusty Purple - XXL,Naaila / Dusty Purple,Naaila - XXL,14,,
1760,NLK 1.06.01-3XL,Naaila Kurung,Dusty Purple,3XL,NLK,Naaila,NLK 1.06.013XL,Naaila Kurung Dusty Purple - SIZE: 3XL,Naaila Kurung Dusty Purple - SIZE: 3XL,Naaila / Dusty Purple - 3XL,Naaila / Dusty Purple,Naaila - 3XL,14,,
1761,NLK 1.06.01-4XL,Naaila Kurung,Dusty Purple,4XL,NLK,Naaila,NLK 1.06.014XL,Naaila Kurung Dusty Purple - SIZE: 4XL,Naaila Kurung Dusty Purple - SIZE: 4XL,Naaila / Dusty Purple - 4XL,Naaila / Dusty Purple,Naaila - 4XL,14,,
1762,NLK 1.06.01-S,Naaila Kurung,Dusty Purple,S,NLK,Naaila,NLK 1.06.01S,Naaila Kurung Dusty Purple - SIZE: S,Naaila Kurung Dusty Purple - SIZE: S,Naaila / Dusty Purple - S,Naaila / Dusty Purple,Naaila - S,12,,
1763,NLK 1.05.03-M,Naaila Kurung,Mint Green,M,NLK,Naaila,NLK 1.05.03M,Naaila Kurung Mint Green - SIZE: M,Naaila Kurung Mint Green - SIZE: M,Naaila / Mint Green - M,Naaila / Mint Green,Naaila - M,12,,
1764,NLK 1.05.03-L,Naaila Kurung,Mint Green,L,NLK,Naaila,NLK 1.05.03L,Naaila Kurung Mint Green - SIZE: L,Naaila Kurung Mint Green - SIZE: L,Naaila / Mint Green - L,Naaila / Mint Green,Naaila - L,12,,
1765,NLK 1.05.03-XL,Naaila Kurung,Mint Green,XL,NLK,Naaila,NLK 1.05.03XL,Naaila Kurung Mint Green - SIZE: XL,Naaila Kurung Mint Green - SIZE: XL,Naaila / Mint Green - XL,Naaila / Mint Green,Naaila - XL,13,,
1766,NLK 1.05.03-XS,Naaila Kurung,Mint Green,XS,NLK,Naaila,NLK 1.05.03XS,Naaila Kurung Mint Green - SIZE: XS,Naaila Kurung Mint Green - SIZE: XS,Naaila / Mint Green - XS,Naaila / Mint Green,Naaila - XS,13,,
1767,NLK 1.05.03-XXL,Naaila Kurung,Mint Green,XXL,NLK,Naaila,NLK 1.05.03XXL,Naaila Kurung Mint Green - SIZE: XXL,Naaila Kurung Mint Green - SIZE: XXL,Naaila / Mint Green - XXL,Naaila / Mint Green,Naaila - XXL,14,,
1768,NLK 1.05.03-3XL,Naaila Kurung,Mint Green,3XL,NLK,Naaila,NLK 1.05.033XL,Naaila Kurung Mint Green - SIZE: 3XL,Naaila Kurung Mint Green - SIZE: 3XL,Naaila / Mint Green - 3XL,Naaila / Mint Green,Naaila - 3XL,14,,
1769,NLK 1.05.03-4XL,Naaila Kurung,Mint Green,4XL,NLK,Naaila,NLK 1.05.034XL,Naaila Kurung Mint Green - SIZE: 4XL,Naaila Kurung Mint Green - SIZE: 4XL,Naaila / Mint Green - 4XL,Naaila / Mint Green,Naaila - 4XL,14,,
1770,NLK 1.05.03-S,Naaila Kurung,Mint Green,S,NLK,Naaila,NLK 1.05.03S,Naaila Kurung Mint Green - SIZE: S,Naaila Kurung Mint Green - SIZE: S,Naaila / Mint Green - S,Naaila / Mint Green,Naaila - S,12,,
1883,BGR 1.05.03-M,Gulinear Kurung Riau,Seawed Green,M,BGR,Gulinear,BGR 1.05.03M,Gulinear Kurung Riau Seawed Green - SIZE: M,Gulinear Kurung Riau Seawed Green - SIZE: M,Gulinear / Seawed Green - M,Gulinear / Seawed Green,Gulinear - M,12,,
1884,BGR 1.05.03-L,Gulinear Kurung Riau,Seawed Green,L,BGR,Gulinear,BGR 1.05.03L,Gulinear Kurung Riau Seawed Green - SIZE: L,Gulinear Kurung Riau Seawed Green - SIZE: L,Gulinear / Seawed Green - L,Gulinear / Seawed Green,Gulinear - L,12,,
1885,BGR 1.05.03-XL,Gulinear Kurung Riau,Seawed Green,XL,BGR,Gulinear,BGR 1.05.03XL,Gulinear Kurung Riau Seawed Green - SIZE: XL,Gulinear Kurung Riau Seawed Green - SIZE: XL,Gulinear / Seawed Green - XL,Gulinear / Seawed Green,Gulinear - XL,13,,
1886,BGR 1.05.03-XXL,Gulinear Kurung Riau,Seawed Green,XXL,BGR,Gulinear,BGR 1.05.03XXL,Gulinear Kurung Riau Seawed Green - SIZE: XXL,Gulinear Kurung Riau Seawed Green - SIZE: XXL,Gulinear / Seawed Green - XXL,Gulinear / Seawed Green,Gulinear - XXL,14,,
1887,BGR 1.05.03-S,Gulinear Kurung Riau,Seawed Green,S,BGR,Gulinear,BGR 1.05.03S,Gulinear Kurung Riau Seawed Green - SIZE: S,Gulinear Kurung Riau Seawed Green - SIZE: S,Gulinear / Seawed Green - S,Gulinear / Seawed Green,Gulinear - S,12,,
1888,BGR 1.05.03-3XL,Gulinear Kurung Riau,Seawed Green,3XL,BGR,Gulinear,BGR 1.05.033XL,Gulinear Kurung Riau Seawed Green - SIZE: 3XL,Gulinear Kurung Riau Seawed Green - SIZE: 3XL,Gulinear / Seawed Green - 3XL,Gulinear / Seawed Green,Gulinear - 3XL,14,,
